network,subject,time,value
Sensorimotor,sub09,13,-0.17004117442265637
Sensorimotor,sub09,14,0.12088618557385147
Sensorimotor,sub09,15,0.3953227725224114
Sensorimotor,sub09,16,0.021055742675063424
Sensorimotor,sub09,17,0.18400377278663188
Sensorimotor,sub09,18,0.35222336790693937
Sensorimotor,sub09,19,0.057205175588872156
Sensorimotor,sub09,20,0.04514342333605017
Sensorimotor,sub09,21,-0.3848561302475486
Sensorimotor,sub09,22,0.30869356733920494
Sensorimotor,sub09,23,0.5423130233466849
Sensorimotor,sub09,24,-0.02556948074559368
Sensorimotor,sub09,25,-0.2678832893363428
Sensorimotor,sub09,26,0.13311148064589695
Sensorimotor,sub09,27,0.251807027025215
Sensorimotor,sub09,28,-0.6541186566136495
Sensorimotor,sub09,29,-0.015038727618638918
Sensorimotor,sub09,30,0.03309478399236492
Sensorimotor,sub09,31,0.20429946226216797
Sensorimotor,sub09,32,0.35903176591223984
Sensorimotor,sub09,33,0.28409595810279303
Sensorimotor,sub09,34,-0.09957593081716454
Sensorimotor,sub09,35,0.19335141582632073
Sensorimotor,sub09,36,0.04363669858334122
Sensorimotor,sub09,37,0.2988125569512034
Sensorimotor,sub09,38,0.06928357855932234
Sensorimotor,sub09,39,-0.1026142942470247
Sensorimotor,sub09,40,-0.412953335202943
Sensorimotor,sub09,41,-0.4489707966029792
Sensorimotor,sub09,42,-0.08592512846332957
Sensorimotor,sub09,43,0.21529602909279313
Sensorimotor,sub09,44,0.2906215283016688
Sensorimotor,sub09,45,0.18867352099969628
Sensorimotor,sub09,46,0.3831195322826407
Sensorimotor,sub09,47,0.49369332677894257
Sensorimotor,sub09,48,0.09805743946314527
Sensorimotor,sub09,49,-0.13464235365603244
Sensorimotor,sub09,50,0.13311148064589695
Sensorimotor,sub09,51,0.46925105781843457
Sensorimotor,sub09,52,0.7541090947211526
Sensorimotor,sub09,53,0.6931471805599453
Sensorimotor,sub09,54,-0.08289612742137198
Sensorimotor,sub09,55,0.09805743946314527
Sensorimotor,sub09,56,0.17313811835891693
Sensorimotor,sub09,57,-0.1315812276387312
Sensorimotor,sub09,58,-0.06777274599811196
Sensorimotor,sub09,59,0.07986864326794897
Sensorimotor,sub09,60,0.1407721971312868
Sensorimotor,sub09,61,-0.16385690433006894
Sensorimotor,sub09,62,-0.1423062838698098
Sensorimotor,sub09,63,0.05268025782891307
Sensorimotor,sub09,64,0.11174095177105177
Sensorimotor,sub09,65,0.501324150203183
Sensorimotor,sub09,66,0.4508000082320758
Sensorimotor,sub09,67,0.16849391671796743
Sensorimotor,sub09,68,-0.1254662651215197
Sensorimotor,sub09,69,-0.1669474578034562
Sensorimotor,sub09,70,0.11783561244483136
Sensorimotor,sub09,71,0.1361738542258372
Sensorimotor,sub09,72,-0.4023464539297263
Sensorimotor,sub09,73,-0.05268025782891308
Sensorimotor,sub09,74,-0.24541247852966053
Sensorimotor,sub09,75,-0.046650352948596846
Sensorimotor,sub09,76,-0.08289612742137198
Sensorimotor,sub09,77,-0.3590317659122399
Sensorimotor,sub09,78,-0.02556948074559368
Sensorimotor,sub09,79,0.027074282534944823
Sensorimotor,sub09,80,-0.5850356263251272
Sensorimotor,sub09,81,-0.24222259854294328
Sensorimotor,sub10,0,0.09350464040316694
Sensorimotor,sub10,1,-0.14077219713128683
Sensorimotor,sub10,2,-0.2582218080351069
Sensorimotor,sub10,3,0.8038172427174747
Sensorimotor,sub10,4,0.24062947373884902
Sensorimotor,sub10,5,-0.31200017816808984
Sensorimotor,sub10,6,-0.1669474578034562
Sensorimotor,sub10,7,-0.05117243984629857
Sensorimotor,sub10,8,-0.11936062262803965
Sensorimotor,sub10,9,0.12088618557385147
Sensorimotor,sub10,10,0.560395308532341
Sensorimotor,sub10,11,0.24381693031100313
Sensorimotor,sub10,12,0.6814807623608526
Sensorimotor,sub10,13,-0.20743625760502996
Sensorimotor,sub10,14,0.447144398340335
Sensorimotor,sub10,15,0.025569480745593707
Sensorimotor,sub10,16,-0.1132638246492251
Sensorimotor,sub10,17,0.17313811835891693
Sensorimotor,sub10,18,0.13158122763873123
Sensorimotor,sub10,19,0.28409595810279303
Sensorimotor,sub10,20,0.06928357855932234
Sensorimotor,sub10,21,-0.35562361110178164
Sensorimotor,sub10,22,-0.3471376061322219
Sensorimotor,sub10,23,-0.3454461940864281
Sensorimotor,sub10,24,0.08441043478752602
Sensorimotor,sub10,25,0.19491256356299164
Sensorimotor,sub10,26,-0.4898978305942217
Sensorimotor,sub10,27,-0.7097600043741056
Sensorimotor,sub10,28,-0.35222336790693937
Sensorimotor,sub10,29,0.03008426073322635
Sensorimotor,sub10,30,0.07381799940303234
Sensorimotor,sub10,31,0.1623127938217327
Sensorimotor,sub10,32,-0.02707428253494475
Sensorimotor,sub10,33,-0.38138513553442926
Sensorimotor,sub10,34,0.09502180144393244
Sensorimotor,sub10,35,0.19335141582632073
Sensorimotor,sub10,36,0.12852255149494557
Sensorimotor,sub10,37,-0.05268025782891308
Sensorimotor,sub10,38,-0.0075189386822702795
Sensorimotor,sub10,39,0.1499868554816687
Sensorimotor,sub10,40,0.51093924721836
Sensorimotor,sub10,41,0.27759386820984533
Sensorimotor,sub10,42,0.049664854307757474
Sensorimotor,sub10,43,-0.10109488000533996
Sensorimotor,sub10,44,-0.07684261940675154
Sensorimotor,sub10,45,0.44168189798346674
Sensorimotor,sub10,46,0.7440385277149164
Sensorimotor,sub10,47,0.3004554139839189
Sensorimotor,sub10,48,0.07079472697714254
Sensorimotor,sub10,49,-0.04966485430775748
Sensorimotor,sub10,50,0.22318208547476215
Sensorimotor,sub10,51,-0.3336587790912493
Sensorimotor,sub10,52,-0.47858888246488246
Sensorimotor,sub10,53,-0.31531341178930566
Sensorimotor,sub10,54,0.10109488000533993
Sensorimotor,sub10,55,0.07230619825445406
Sensorimotor,sub10,56,0.013534660984108954
Sensorimotor,sub10,57,0.44168189798346674
Sensorimotor,sub10,58,0.2906215283016688
Sensorimotor,sub10,59,0.13311148064589695
Sensorimotor,sub10,60,0.36930477731835126
Sensorimotor,sub10,61,-0.17004117442265637
Sensorimotor,sub10,62,-0.5997084938950376
Sensorimotor,sub10,63,-0.41117945601997563
Sensorimotor,sub10,64,-0.4898978305942217
Sensorimotor,sub10,65,-0.2775938682098453
Sensorimotor,sub10,66,0.04514342333605017
Sensorimotor,sub10,67,-0.1438410362258904
Sensorimotor,sub10,68,0.2502065173467653
Sensorimotor,sub10,69,0.17468782072856034
Sensorimotor,sub10,70,0.09957593081716458
Sensorimotor,sub10,71,0.04363669858334122
Sensorimotor,sub10,72,0.01052670459891624
Sensorimotor,sub10,73,-0.4416818979834667
Sensorimotor,sub10,74,-0.4398665680701786
Sensorimotor,sub10,75,-0.20586736056087981
Sensorimotor,sub10,76,-0.23903754645095265
Sensorimotor,sub10,77,-0.30045541398391884
Sensorimotor,sub10,78,0.2027325540540821
Sensorimotor,sub10,79,0.021055742675063424
Sensorimotor,sub10,80,-0.2358572468246826
Sensorimotor,sub10,81,-0.09653939873672522
Sensorimotor,sub11,0,0.08592512846332961
Sensorimotor,sub11,1,-0.5265073486146185
Sensorimotor,sub11,2,-0.27111458524903803
Sensorimotor,sub11,3,0.19960167344209404
Sensorimotor,sub11,4,-0.3336587790912493
Sensorimotor,sub11,5,-0.4147296783425148
Sensorimotor,sub11,6,-0.4544669468242233
Sensorimotor,sub11,7,0.23268162484461666
Sensorimotor,sub11,8,0.18089502230275134
Sensorimotor,sub11,9,0.22002443765256233
Sensorimotor,sub11,10,-0.05268025782891308
Sensorimotor,sub11,11,0.1855594642417339
Sensorimotor,sub11,12,-0.22792680026048875
Sensorimotor,sub11,13,-0.18089502230275134
Sensorimotor,sub11,14,0.2873557655812294
Sensorimotor,sub11,15,0.13005158709556966
Sensorimotor,sub11,16,-0.10869674659580557
Sensorimotor,sub11,17,-0.15306395912126627
Sensorimotor,sub11,18,-0.436244054607881
Sensorimotor,sub11,19,0.2857251227912128
Sensorimotor,sub11,20,-0.06777274599811196
Sensorimotor,sub11,21,0.12088618557385147
Sensorimotor,sub11,22,0.16849391671796743
Sensorimotor,sub11,23,-0.04363669858334119
Sensorimotor,sub11,24,0.06022307653793353
Sensorimotor,sub11,25,0.19960167344209404
Sensorimotor,sub11,26,0.2502065173467653
Sensorimotor,sub11,27,0.0753301374437448
Sensorimotor,sub11,28,0.1980376838791627
Sensorimotor,sub11,29,0.10109488000533993
Sensorimotor,sub11,30,0.7566470259405988
Sensorimotor,sub11,31,0.1515250513400474
Sensorimotor,sub11,32,0.2598287378169096
Sensorimotor,sub11,33,0.24062947373884902
Sensorimotor,sub11,34,0.3353371623539433
Sensorimotor,sub11,35,0.048157494308173884
Sensorimotor,sub11,36,0.17778972679864774
Sensorimotor,sub11,37,0.3988299396477159
Sensorimotor,sub11,38,0.3727456622404134
Sensorimotor,sub11,39,-0.14537646186767753
Sensorimotor,sub11,40,-0.14537646186767753
Sensorimotor,sub11,41,0.41650850180958604
Sensorimotor,sub11,42,0.1499868554816687
Sensorimotor,sub11,43,0.12546626512151976
Sensorimotor,sub11,44,0.012030655580058646
Sensorimotor,sub11,45,-0.49559602002363634
Sensorimotor,sub11,46,-0.0030075278648805724
Sensorimotor,sub11,47,-0.09350464040316696
Sensorimotor,sub11,48,0.049664854307757474
Sensorimotor,sub11,49,0.04062383613643989
Sensorimotor,sub11,50,-0.11478722082225012
Sensorimotor,sub11,51,-0.26949825036634345
Sensorimotor,sub11,52,-0.11631114763437674
Sensorimotor,sub11,53,0.3202958833959787
Sensorimotor,sub11,54,-0.1026142942470247
Sensorimotor,sub11,55,-0.07381799940303234
Sensorimotor,sub11,56,0.3186333610827444
Sensorimotor,sub11,57,-0.3353371623539433
Sensorimotor,sub11,58,0.14384103622589042
Sensorimotor,sub11,59,0.24381693031100313
Sensorimotor,sub11,60,0.3286344464475217
Sensorimotor,sub11,61,-0.19335141582632073
Sensorimotor,sub11,62,-0.2808420204997408
Sensorimotor,sub11,63,0.05117243984629857
Sensorimotor,sub11,64,0.3420690553087896
Sensorimotor,sub11,65,0.05268025782891307
Sensorimotor,sub11,66,-0.09653939873672522
Sensorimotor,sub11,67,0.06475200047727013
Sensorimotor,sub11,68,0.3454461940864281
Sensorimotor,sub11,69,0.44168189798346674
Sensorimotor,sub11,70,-0.16385690433006894
Sensorimotor,sub11,71,-0.1855594642417339
Sensorimotor,sub11,72,-0.013534660984109013
Sensorimotor,sub11,73,0.0617324345619072
Sensorimotor,sub11,74,0.027074282534944823
Sensorimotor,sub11,75,0.16540178966957236
Sensorimotor,sub11,76,-0.02707428253494475
Sensorimotor,sub11,77,-0.1438410362258904
Sensorimotor,sub11,78,-0.06777274599811196
Sensorimotor,sub11,79,0.1346423536560324
Sensorimotor,sub11,80,0.3471376061322219
Sensorimotor,sub11,81,0.04062383613643989
Sensorimotor,sub12,0,0.17468782072856034
Sensorimotor,sub12,1,0.801118580624259
Sensorimotor,sub12,2,-0.11021859485823339
Sensorimotor,sub12,3,-0.1855594642417339
Sensorimotor,sub12,4,0.049664854307757474
Sensorimotor,sub12,5,0.14691256848274742
Sensorimotor,sub12,6,-0.48800498328788866
Sensorimotor,sub12,7,-0.18244896155958212
Sensorimotor,sub12,8,0.21372200741346978
Sensorimotor,sub12,9,-0.0813821992747257
Sensorimotor,sub12,10,0.10717539968311562
Sensorimotor,sub12,11,0.26143698114108266
Sensorimotor,sub12,12,-0.05720517558887211
Sensorimotor,sub12,13,0.21057708270269967
Sensorimotor,sub12,14,-0.46739265725515955
Sensorimotor,sub12,15,-0.240629473738849
Sensorimotor,sub12,16,-0.17934194678441098
Sensorimotor,sub12,17,-0.06928357855932239
Sensorimotor,sub12,18,0.3761950070614029
Sensorimotor,sub12,19,-0.5644588190817192
Sensorimotor,sub12,20,-0.5624249594424834
Sensorimotor,sub12,21,-0.2550118495519647
Sensorimotor,sub12,22,-0.19023190295137357
Sensorimotor,sub12,23,0.04665035294859689
Sensorimotor,sub12,24,0.007518938682270251
Sensorimotor,sub12,25,0.1377059899299833
Sensorimotor,sub12,26,-0.07986864326794899
Sensorimotor,sub12,27,-0.2678832893363428
Sensorimotor,sub12,28,0.35562361110178164
Sensorimotor,sub12,29,0.22160271804550571
Sensorimotor,sub12,30,0.1607694502041151
Sensorimotor,sub12,31,0.22160271804550571
Sensorimotor,sub12,32,-0.03158945081076584
Sensorimotor,sub12,33,0.36587224002904456
Sensorimotor,sub12,34,0.2743514174596328
Sensorimotor,sub12,35,0.10717539968311562
Sensorimotor,sub12,36,-0.009022801234587282
Sensorimotor,sub12,37,-0.240629473738849
Sensorimotor,sub12,38,-0.2231820854747621
Sensorimotor,sub12,39,-0.23903754645095265
Sensorimotor,sub12,40,-0.04363669858334119
Sensorimotor,sub12,41,0.1715892389506481
Sensorimotor,sub12,42,0.057205175588872156
Sensorimotor,sub12,43,0.02857920691997431
Sensorimotor,sub12,44,-0.2358572468246826
Sensorimotor,sub12,45,-0.24381693031100313
Sensorimotor,sub12,46,0.12546626512151976
Sensorimotor,sub12,47,-0.013534660984109013
Sensorimotor,sub12,48,0.1361738542258372
Sensorimotor,sub12,49,-0.06626222229932432
Sensorimotor,sub12,50,-0.2775938682098453
Sensorimotor,sub12,51,-0.0813821992747257
Sensorimotor,sub12,52,0.10565454683360338
Sensorimotor,sub12,53,-0.060223076537933545
Sensorimotor,sub12,54,-0.07079472697714252
Sensorimotor,sub12,55,0.1361738542258372
Sensorimotor,sub12,56,-0.03761171061879376
Sensorimotor,sub12,57,0.24700925272480465
Sensorimotor,sub12,58,0.4544669468242233
Sensorimotor,sub12,59,-0.19491256356299164
Sensorimotor,sub12,60,-0.02707428253494475
Sensorimotor,sub12,61,-0.1669474578034562
Sensorimotor,sub12,62,0.09653939873672521
Sensorimotor,sub12,63,0.3539225071978188
Sensorimotor,sub12,64,0.3202958833959787
Sensorimotor,sub12,65,-0.14077219713128683
Sensorimotor,sub12,66,-0.37792288738775465
Sensorimotor,sub12,67,-0.4489707966029792
Sensorimotor,sub12,68,0.049664854307757474
Sensorimotor,sub12,69,-0.4094080245301286
Sensorimotor,sub12,70,-0.769462064053221
Sensorimotor,sub12,71,-0.42544040470057676
Sensorimotor,sub12,72,-0.429031113487181
Sensorimotor,sub12,73,0.10869674659580555
Sensorimotor,sub12,74,-0.09502180144393249
Sensorimotor,sub12,75,0.08441043478752602
Sensorimotor,sub12,76,0.13923876836135463
Sensorimotor,sub12,77,-0.14077219713128683
Sensorimotor,sub12,78,0.11326382464922506
Sensorimotor,sub12,79,-0.07079472697714252
Sensorimotor,sub12,80,-0.06928357855932239
Sensorimotor,sub12,81,0.07079472697714254
Sensorimotor,sub13,0,-0.1315812276387312
Sensorimotor,sub13,1,0.10565454683360338
Sensorimotor,sub13,2,-0.42544040470057676
Sensorimotor,sub13,3,-0.13923876836135465
Sensorimotor,sub13,4,0.07835545233170449
Sensorimotor,sub13,5,0.06475200047727013
Sensorimotor,sub13,6,0.06777274599811198
Sensorimotor,sub13,7,0.15306395912126622
Sensorimotor,sub13,8,0.6931471805599453
Sensorimotor,sub13,9,0.08744021554963324
Sensorimotor,sub13,10,0.11021859485823335
Sensorimotor,sub13,11,-0.1026142942470247
Sensorimotor,sub13,12,-0.02857920691997426
Sensorimotor,sub13,13,-0.0632420735545598
Sensorimotor,sub13,14,0.07079472697714254
Sensorimotor,sub13,15,-0.1026142942470247
Sensorimotor,sub13,16,-0.4767151394118058
Sensorimotor,sub13,17,-0.09957593081716454
Sensorimotor,sub13,18,-0.09047159841191665
Sensorimotor,sub13,19,0.13005158709556966
Sensorimotor,sub13,20,0.25501184955196476
Sensorimotor,sub13,21,-0.05418831516707482
Sensorimotor,sub13,22,0.09350464040316694
Sensorimotor,sub13,23,-0.3103460506722615
Sensorimotor,sub13,24,-0.1041341807745829
Sensorimotor,sub13,25,-0.06475200047727019
Sensorimotor,sub13,26,0.22318208547476215
Sensorimotor,sub13,27,0.15460358661378285
Sensorimotor,sub13,28,-0.4398665680701786
Sensorimotor,sub13,29,0.0
Sensorimotor,sub13,30,-0.15614394162699052
Sensorimotor,sub13,31,-0.07079472697714252
Sensorimotor,sub13,32,-0.060223076537933545
Sensorimotor,sub13,33,-0.1654017896695724
Sensorimotor,sub13,34,0.24381693031100313
Sensorimotor,sub13,35,0.24062947373884902
Sensorimotor,sub13,36,-0.11478722082225012
Sensorimotor,sub13,37,-0.060223076537933545
Sensorimotor,sub13,38,-0.06777274599811196
Sensorimotor,sub13,39,-0.3727456622404134
Sensorimotor,sub13,40,-0.22476254895109748
Sensorimotor,sub13,41,-0.03761171061879376
Sensorimotor,sub13,42,0.03610590704649422
Sensorimotor,sub13,43,-0.4692510578184346
Sensorimotor,sub13,44,0.10869674659580555
Sensorimotor,sub13,45,-0.1840037727866319
Sensorimotor,sub13,46,-0.516750268681468
Sensorimotor,sub13,47,-0.0632420735545598
Sensorimotor,sub13,48,0.5624249594424834
Sensorimotor,sub13,49,0.3796529254055109
Sensorimotor,sub13,50,-0.11783561244483141
Sensorimotor,sub13,51,0.03008426073322635
Sensorimotor,sub13,52,0.1700411744226563
Sensorimotor,sub13,53,0.23426885578161957
Sensorimotor,sub13,54,-0.016542862292882664
Sensorimotor,sub13,55,0.07079472697714254
Sensorimotor,sub13,56,-0.1041341807745829
Sensorimotor,sub13,57,-0.4636848581030957
Sensorimotor,sub13,58,-0.1731381183589169
Sensorimotor,sub13,59,-0.09502180144393249
Sensorimotor,sub13,60,0.10261429424702471
Sensorimotor,sub13,61,0.2295106062885632
Sensorimotor,sub13,62,0.37792288738775465
Sensorimotor,sub13,63,0.3004554139839189
Sensorimotor,sub13,64,-0.13005158709556966
Sensorimotor,sub13,65,-0.15460358661378287
Sensorimotor,sub13,66,0.019551363006871304
Sensorimotor,sub13,67,-0.1254662651215197
Sensorimotor,sub13,68,0.20116662731218524
Sensorimotor,sub13,69,-0.08441043478752605
Sensorimotor,sub13,70,-0.12852255149494562
Sensorimotor,sub13,71,-0.060223076537933545
Sensorimotor,sub13,72,-0.055696618778806176
Sensorimotor,sub13,73,-0.03610590704649421
Sensorimotor,sub13,74,-0.1669474578034562
Sensorimotor,sub13,75,-0.0632420735545598
Sensorimotor,sub13,76,0.07079472697714254
Sensorimotor,sub13,77,0.1361738542258372
Sensorimotor,sub13,78,0.18867352099969628
Sensorimotor,sub13,79,0.253408801184226
Sensorimotor,sub13,80,0.15460358661378285
Sensorimotor,sub13,81,0.5850356263251272
Sensorimotor,sub14,0,-0.021055742675063424
Sensorimotor,sub14,1,0.18400377278663188
Sensorimotor,sub14,2,0.009022801234587277
Sensorimotor,sub14,3,-0.3037458679907257
Sensorimotor,sub14,4,-0.0030075278648805724
Sensorimotor,sub14,5,0.15922686555926738
Sensorimotor,sub14,6,-0.08441043478752605
Sensorimotor,sub14,7,0.3403833029951956
Sensorimotor,sub14,8,0.21529602909279313
Sensorimotor,sub14,9,0.0
Sensorimotor,sub14,10,-0.21844723531922833
Sensorimotor,sub14,11,-0.12241230868776684
Sensorimotor,sub14,12,0.34375668142084465
Sensorimotor,sub14,13,0.5997084938950376
Sensorimotor,sub14,14,0.1855594642417339
Sensorimotor,sub14,15,0.32362608247269864
Sensorimotor,sub14,16,-0.07230619825445406
Sensorimotor,sub14,17,-0.03309478399236498
Sensorimotor,sub14,18,-0.36758747218393634
Sensorimotor,sub14,19,-0.26626969199488737
Sensorimotor,sub14,20,-0.36758747218393634
Sensorimotor,sub14,21,-0.15460358661378287
Sensorimotor,sub14,22,-0.022560217640234713
Sensorimotor,sub14,23,-0.2263441175196906
Sensorimotor,sub14,24,-0.07986864326794899
Sensorimotor,sub14,25,-0.22951060628856318
Sensorimotor,sub14,26,-0.046650352948596846
Sensorimotor,sub14,27,0.2662696919948874
Sensorimotor,sub14,28,0.20429946226216797
Sensorimotor,sub14,29,0.13923876836135463
Sensorimotor,sub14,30,-0.3086935673392049
Sensorimotor,sub14,31,-0.20273255405408214
Sensorimotor,sub14,32,0.3037458679907258
Sensorimotor,sub14,33,0.4599889287314819
Sensorimotor,sub14,34,0.09047159841191665
Sensorimotor,sub14,35,0.1623127938217327
Sensorimotor,sub14,36,-0.38311953228264073
Sensorimotor,sub14,37,-0.07986864326794899
Sensorimotor,sub14,38,0.16385690433006897
Sensorimotor,sub14,39,-0.05268025782891308
Sensorimotor,sub14,40,-0.07079472697714252
Sensorimotor,sub14,41,-0.19023190295137357
Sensorimotor,sub14,42,-0.02556948074559368
Sensorimotor,sub14,43,0.11478722082225008
Sensorimotor,sub14,44,-0.1840037727866319
Sensorimotor,sub14,45,-0.02707428253494475
Sensorimotor,sub14,46,-0.034600267121691244
Sensorimotor,sub14,47,-0.20743625760502996
Sensorimotor,sub14,48,0.08441043478752602
Sensorimotor,sub14,49,0.03008426073322635
Sensorimotor,sub14,50,-0.03158945081076584
Sensorimotor,sub14,51,0.06626222229932435
Sensorimotor,sub14,52,-0.09502180144393249
Sensorimotor,sub14,53,0.03911768469506757
Sensorimotor,sub14,54,0.447144398340335
Sensorimotor,sub14,55,0.6541186566136495
Sensorimotor,sub14,56,0.49369332677894257
Sensorimotor,sub14,57,0.6474114788113656
Sensorimotor,sub14,58,0.12852255149494557
Sensorimotor,sub14,59,0.26304654794838955
Sensorimotor,sub14,60,-0.24860726246197598
Sensorimotor,sub14,61,0.6039433518235362
Sensorimotor,sub14,62,0.20429946226216797
Sensorimotor,sub14,63,-0.15460358661378287
Sensorimotor,sub14,64,0.1407721971312868
Sensorimotor,sub14,65,0.39182482939808344
Sensorimotor,sub14,66,0.10109488000533993
Sensorimotor,sub14,67,-0.08441043478752605
Sensorimotor,sub14,68,0.48422898060458963
Sensorimotor,sub14,69,-0.06173243456190723
Sensorimotor,sub14,70,0.02857920691997431
Sensorimotor,sub14,71,-0.36758747218393634
Sensorimotor,sub14,72,-0.2938933324510595
Sensorimotor,sub14,73,-0.1777897267986477
Sensorimotor,sub14,74,0.12088618557385147
Sensorimotor,sub14,75,-0.1254662651215197
Sensorimotor,sub14,76,-0.34375668142084465
Sensorimotor,sub14,77,-0.18711604420911646
Sensorimotor,sub14,78,-0.5403238668464053
Sensorimotor,sub14,79,-0.2374468072699636
Sensorimotor,sub14,80,-0.1654017896695724
Sensorimotor,sub14,81,-0.0919879084449906
Sensorimotor,sub15,0,0.7720506760751294
Sensorimotor,sub15,1,0.24381693031100313
Sensorimotor,sub15,2,0.18089502230275134
Sensorimotor,sub15,3,-0.1041341807745829
Sensorimotor,sub15,4,0.2824682608706514
Sensorimotor,sub15,5,-0.0195513630068713
Sensorimotor,sub15,6,0.1515250513400474
Sensorimotor,sub15,7,-0.10717539968311567
Sensorimotor,sub15,8,0.05418831516707479
Sensorimotor,sub15,9,-0.06475200047727019
Sensorimotor,sub15,10,0.23109554475447092
Sensorimotor,sub15,11,-0.11936062262803965
Sensorimotor,sub15,12,-0.27111458524903803
Sensorimotor,sub15,13,0.09198790844499058
Sensorimotor,sub15,14,-0.0919879084449906
Sensorimotor,sub15,15,-0.1254662651215197
Sensorimotor,sub15,16,-0.20273255405408214
Sensorimotor,sub15,17,-0.10869674659580557
Sensorimotor,sub15,18,-0.021055742675063424
Sensorimotor,sub15,19,-0.0813821992747257
Sensorimotor,sub15,20,-0.34038330299519565
Sensorimotor,sub15,21,-0.21687110210251292
Sensorimotor,sub15,22,0.019551363006871304
Sensorimotor,sub15,23,0.0768426194067516
Sensorimotor,sub15,24,0.24222259854294334
Sensorimotor,sub15,25,-0.2263441175196906
Sensorimotor,sub15,26,0.0768426194067516
Sensorimotor,sub15,27,0.7440385277149164
Sensorimotor,sub15,28,0.3761950070614029
Sensorimotor,sub15,29,-0.03309478399236498
Sensorimotor,sub15,30,-0.0015037605319776642
Sensorimotor,sub15,31,-0.29225666977857495
Sensorimotor,sub15,32,-0.12088618557385153
Sensorimotor,sub15,33,0.07230619825445406
Sensorimotor,sub15,34,0.34375668142084465
Sensorimotor,sub15,35,0.3831195322826407
Sensorimotor,sub15,36,-0.17468782072856037
Sensorimotor,sub15,37,0.02406479472271121
Sensorimotor,sub15,38,-0.12241230868776684
Sensorimotor,sub15,39,0.12699411333265406
Sensorimotor,sub15,40,0.06475200047727013
Sensorimotor,sub15,41,-0.05720517558887211
Sensorimotor,sub15,42,-0.2678832893363428
Sensorimotor,sub15,43,0.057205175588872156
Sensorimotor,sub15,44,0.29553152722333276
Sensorimotor,sub15,45,0.21372200741346978
Sensorimotor,sub15,46,0.20429946226216797
Sensorimotor,sub15,47,-0.3303074334445744
Sensorimotor,sub15,48,0.07381799940303234
Sensorimotor,sub15,49,-0.2358572468246826
Sensorimotor,sub15,50,0.1515250513400474
Sensorimotor,sub15,51,0.1715892389506481
Sensorimotor,sub15,52,0.07381799940303234
Sensorimotor,sub15,53,0.018047071817921947
Sensorimotor,sub15,54,0.025569480745593707
Sensorimotor,sub15,55,0.1361738542258372
Sensorimotor,sub15,56,-0.060223076537933545
Sensorimotor,sub15,57,0.1980376838791627
Sensorimotor,sub15,58,0.05268025782891307
Sensorimotor,sub15,59,0.022560217640234716
Sensorimotor,sub15,60,0.12546626512151976
Sensorimotor,sub15,61,0.016542862292882633
Sensorimotor,sub15,62,-0.3353371623539433
Sensorimotor,sub15,63,-0.1840037727866319
Sensorimotor,sub15,64,-0.2955315272233328
Sensorimotor,sub15,65,-0.42544040470057676
Sensorimotor,sub15,66,-0.19491256356299164
Sensorimotor,sub15,67,-0.36587224002904456
Sensorimotor,sub15,68,-0.20900616208012646
Sensorimotor,sub15,69,0.02857920691997431
Sensorimotor,sub15,70,0.14844936377835247
Sensorimotor,sub15,71,-0.06173243456190723
Sensorimotor,sub15,72,-0.1423062838698098
Sensorimotor,sub15,73,-0.004511308799818765
Sensorimotor,sub15,74,0.3403833029951956
Sensorimotor,sub15,75,0.2808420204997408
Sensorimotor,sub15,76,0.23903754645095268
Sensorimotor,sub15,77,0.09805743946314527
Sensorimotor,sub15,78,-0.02857920691997426
Sensorimotor,sub15,79,0.35562361110178164
Sensorimotor,sub15,80,0.4236489301936017
Sensorimotor,sub15,81,-0.012030655580058603
Dorsal Attention,sub01,0,0.24222259854294334
Dorsal Attention,sub01,1,-0.06626222229932432
Dorsal Attention,sub01,2,-0.21529602909279313
Dorsal Attention,sub01,3,0.012030655580058646
Dorsal Attention,sub01,4,0.253408801184226
Dorsal Attention,sub01,5,0.4094080245301286
Dorsal Attention,sub01,6,-0.20429946226216797
Dorsal Attention,sub01,7,0.006015110138271031
Dorsal Attention,sub01,8,0.3070427167072653
Dorsal Attention,sub01,9,0.01052670459891624
Dorsal Attention,sub01,10,0.11326382464922506
Dorsal Attention,sub01,11,0.1700411744226563
Dorsal Attention,sub01,12,0.10717539968311562
Dorsal Attention,sub01,13,-0.08592512846332957
Dorsal Attention,sub01,14,-0.05720517558887211
Dorsal Attention,sub01,15,-0.17004117442265637
Dorsal Attention,sub01,16,0.2295106062885632
Dorsal Attention,sub01,17,0.021055742675063424
Dorsal Attention,sub01,18,0.0346002671216913
Dorsal Attention,sub01,19,-0.5767520581178133
Dorsal Attention,sub01,20,-0.02707428253494475
Dorsal Attention,sub01,21,-0.11174095177105178
Dorsal Attention,sub01,22,-0.012030655580058603
Dorsal Attention,sub01,23,0.35562361110178164
Dorsal Attention,sub01,24,0.0753301374437448
Dorsal Attention,sub01,25,-0.021055742675063424
Dorsal Attention,sub01,26,0.42903111348718104
Dorsal Attention,sub01,27,0.19491256356299164
Dorsal Attention,sub01,28,0.17623835416507772
Dorsal Attention,sub01,29,-0.3471376061322219
Dorsal Attention,sub01,30,-0.5603953085323409
Dorsal Attention,sub01,31,-0.23903754645095265
Dorsal Attention,sub01,32,-0.13923876836135465
Dorsal Attention,sub01,33,-0.27921722644479585
