network,subject,time,value
Thalamus,sub02,45,0.0035964420740830284
Thalamus,sub02,46,-0.2514223352048188
Thalamus,sub02,47,-0.5142115305979831
Thalamus,sub02,48,-0.340557234501614
Thalamus,sub02,49,-0.16336134602021052
Thalamus,sub02,50,-0.23149176862411575
Thalamus,sub02,51,-0.15357037489396902
Thalamus,sub02,52,-0.10342773861008536
Thalamus,sub02,53,-0.21517484442942644
Thalamus,sub02,54,-0.04894061825453598
Thalamus,sub02,55,-0.1308680599091634
Thalamus,sub02,56,-0.43460682693407826
Thalamus,sub02,57,-0.11120603237013335
Thalamus,sub02,58,-0.3911037480514812
Thalamus,sub02,59,-0.16692667049261725
Thalamus,sub02,60,-0.054510304605963254
Thalamus,sub02,61,0.19414759088389028
Thalamus,sub02,62,-0.12446142459496716
Thalamus,sub02,63,-0.10770224484795751
Thalamus,sub02,64,0.040498979484895656
Thalamus,sub02,65,-0.03474911149102605
Thalamus,sub02,66,-0.10265302378097743
Thalamus,sub02,67,-0.18818736380334858
Thalamus,sub02,68,-0.10227521845687844
Thalamus,sub02,69,0.24271150388151988
Thalamus,sub02,70,0.08855939852944454
Thalamus,sub02,71,-0.16974531816100163
Thalamus,sub02,72,0.30004756363450064
Thalamus,sub02,73,0.2102482748143195
Thalamus,sub02,74,-0.0010597971330387785
Thalamus,sub02,75,-0.15652838591508825
Thalamus,sub02,76,-0.07007646840098489
Thalamus,sub02,77,-0.04463420771715165
Thalamus,sub02,78,0.416407270010994
Thalamus,sub02,79,-0.07018566883621452
Thalamus,sub02,80,-0.18195030584543903
Thalamus,sub02,81,-0.2743503319917379
Thalamus,sub03,0,-0.1960033262095481
Thalamus,sub03,1,-0.17648870619966645
Thalamus,sub03,2,0.32520259099732024
Thalamus,sub03,3,0.23959611350635907
Thalamus,sub03,4,0.1215210752819488
Thalamus,sub03,5,-0.14353723050233896
Thalamus,sub03,6,-0.06875909174112019
Thalamus,sub03,7,0.14343852653805717
Thalamus,sub03,8,0.04831056366618296
Thalamus,sub03,9,0.10602053128073363
Thalamus,sub03,10,-0.26445703783053826
Thalamus,sub03,11,-0.2085911528188268
Thalamus,sub03,12,-0.022779888046107248
Thalamus,sub03,13,-0.3656280745436894
Thalamus,sub03,14,0.09802259789710109
Thalamus,sub03,15,0.5344230477897985
Thalamus,sub03,16,0.25747445862361235
Thalamus,sub03,17,-0.086272746724687
Thalamus,sub03,18,-0.32680406644391424
Thalamus,sub03,19,-0.35308299022438644
Thalamus,sub03,20,-0.15929147611872657
Thalamus,sub03,21,0.3386276922560419
Thalamus,sub03,22,-0.1172632632407274
Thalamus,sub03,23,0.11389869541299351
Thalamus,sub03,24,0.04560315257941087
Thalamus,sub03,25,-0.06842211569921322
Thalamus,sub03,26,-0.05133399852941476
Thalamus,sub03,27,-0.014571724870074423
Thalamus,sub03,28,0.23348562333967643
Thalamus,sub03,29,-0.11417646553733223
Thalamus,sub03,30,0.01525302281651839
Thalamus,sub03,31,0.13250067228824838
Thalamus,sub03,32,0.12233147605120316
Thalamus,sub03,33,0.03418418350447694
Thalamus,sub03,34,-0.05589669775631362
Thalamus,sub03,35,-0.2745575855495591
Thalamus,sub03,36,0.2786971831441364
Thalamus,sub03,37,0.2807447789624623
Thalamus,sub03,38,-0.06621437077093469
Thalamus,sub03,39,-0.14943151812944871
Thalamus,sub03,40,0.028963676988378605
Thalamus,sub03,41,-0.08556467403391578
Thalamus,sub03,42,-0.17970969239931572
Thalamus,sub03,43,-0.17304232818052184
Thalamus,sub03,44,0.17953504736218442
Thalamus,sub03,45,-0.133665652560852
Thalamus,sub03,46,-0.2895708577357362
Thalamus,sub03,47,-0.11673498022482087
Thalamus,sub03,48,0.20702222258931752
Thalamus,sub03,49,-0.38685074547758286
Thalamus,sub03,50,-0.34604721737963395
Thalamus,sub03,51,-0.024313168588305255
Thalamus,sub03,52,0.017564671669484798
Thalamus,sub03,53,-0.2697185748689509
Thalamus,sub03,54,-0.16028579842912194
Thalamus,sub03,55,-0.29362531325149266
Thalamus,sub03,56,-0.04372499752918281
Thalamus,sub03,57,0.39603885526797744
Thalamus,sub03,58,0.2059810857696302
Thalamus,sub03,59,0.244979802417206
Thalamus,sub03,60,0.20417141395500393
Thalamus,sub03,61,0.08180689530410212
Thalamus,sub03,62,-0.198210770983896
Thalamus,sub03,63,-0.4398490124744572
Thalamus,sub03,64,-0.16950896076539188
Thalamus,sub03,65,0.2851719738492463
Thalamus,sub03,66,0.41845152204901837
Thalamus,sub03,67,0.23887811894392552
Thalamus,sub03,68,0.24071220125806464
Thalamus,sub03,69,0.15931204400311802
Thalamus,sub03,70,-0.05361802062924317
Thalamus,sub03,71,-0.24282641178098086
Thalamus,sub03,72,-0.35735897189992133
Thalamus,sub03,73,-0.28908224566997476
Thalamus,sub03,74,0.09193747185044707
Thalamus,sub03,75,0.018030403574567977
Thalamus,sub03,76,0.03568826878954962
Thalamus,sub03,77,-0.12435211097459269
Thalamus,sub03,78,0.24711478950320598
