network,subject,time,value
Thalamus,sub13,65,0.06531009120853211
Thalamus,sub13,66,-0.04647612213121025
Thalamus,sub13,67,0.42388422431559114
Thalamus,sub13,68,0.3674721546192033
Thalamus,sub13,69,0.18386239006265867
Thalamus,sub13,70,-0.33733801185544426
Thalamus,sub13,71,0.24699820361149566
Thalamus,sub13,72,-0.3088682090398687
Thalamus,sub13,73,-0.27022479159964147
Thalamus,sub13,74,-0.3066987222497776
Thalamus,sub13,75,-0.07424680244139358
Thalamus,sub13,76,-0.3708592751429417
Thalamus,sub13,77,0.02668617496356925
Thalamus,sub13,78,0.09016449149909785
Thalamus,sub13,79,-0.1513426195219149
Thalamus,sub13,80,-0.5414319658499853
Thalamus,sub13,81,-0.17671808591996313
Thalamus,sub14,0,0.25963335923268144
Thalamus,sub14,1,0.1523537220077728
Thalamus,sub14,2,-0.04845686340792885
Thalamus,sub14,3,0.3002069365123008
Thalamus,sub14,4,0.1442733752065673
Thalamus,sub14,5,-0.024708584398022822
Thalamus,sub14,6,0.047466446247783546
Thalamus,sub14,7,-0.21366758860627638
Thalamus,sub14,8,-0.07524047546914799
Thalamus,sub14,9,0.2448999410301202
Thalamus,sub14,10,0.26810183544986094
Thalamus,sub14,11,0.5652437485992793
Thalamus,sub14,12,-0.19307538103584304
Thalamus,sub14,13,0.24385160317256815
Thalamus,sub14,14,0.2969702652382487
Thalamus,sub14,15,0.08220045171838138
Thalamus,sub14,16,0.03954629441860808
Thalamus,sub14,17,0.22091637613951962
Thalamus,sub14,18,0.05142869271985391
Thalamus,sub14,19,-0.11112713356466283
Thalamus,sub14,20,0.222991629502133
Thalamus,sub14,21,0.26704124296512904
Thalamus,sub14,22,0.18488450526714093
Thalamus,sub14,23,0.13822542644114022
Thalamus,sub14,24,-0.05241950163004364
Thalamus,sub14,25,0.09714236142611495
Thalamus,sub14,26,0.6104821437124142
Thalamus,sub14,27,-0.011858263308658022
Thalamus,sub14,28,0.06630251888219586
Thalamus,sub14,29,0.09215724579808307
Thalamus,sub14,30,0.009881744559419859
Thalamus,sub14,31,0.1221453472007993
Thalamus,sub14,32,0.04845686340792886
Thalamus,sub14,33,0.002964435561139437
Thalamus,sub14,34,0.1584269080530191
Thalamus,sub14,35,0.0613416452371118
Thalamus,sub14,36,-0.24804813375989732
Thalamus,sub14,37,-0.11012684856505262
Thalamus,sub14,38,-0.0643177919851551
Thalamus,sub14,39,-0.027675047541582478
Thalamus,sub14,40,-0.17162596180329578
Thalamus,sub14,41,0.0961449610374229
Thalamus,sub14,42,0.28622447045920446
Thalamus,sub14,43,0.197180368686965
Thalamus,sub14,44,-0.36634490911966955
Thalamus,sub14,45,0.1271632393754488
Thalamus,sub14,46,0.34176408223862165
Thalamus,sub14,47,0.24175650081763375
Thalamus,sub14,48,0.030641997717704688
Thalamus,sub14,49,-0.2002634132337909
Thalamus,sub14,50,0.03262026093420047
Thalamus,sub14,51,0.17773759187341415
Thalamus,sub14,52,0.1442733752065673
Thalamus,sub14,53,0.1807983136212339
Thalamus,sub14,54,0.18181929658095197
Thalamus,sub14,55,0.030641997717704688
Thalamus,sub14,56,-0.23443988151402992
Thalamus,sub14,57,-0.0911607783969773
Thalamus,sub14,58,-0.28301334447999565
Thalamus,sub14,59,0.0405360219213253
Thalamus,sub14,60,0.10313088216998148
Thalamus,sub14,61,-0.07822239249286343
Thalamus,sub14,62,-0.2469982036114957
Thalamus,sub14,63,-0.009881744559419817
Thalamus,sub14,64,-0.19307538103584304
Thalamus,sub14,65,-0.08120569841731244
Thalamus,sub14,66,0.09215724579808307
Thalamus,sub14,67,0.386775482121952
Thalamus,sub14,68,0.5130677799896549
Thalamus,sub14,69,0.2830133444799956
